id_solicitud,fecha_solicitud,departamento,zona,tipo_beneficio,canal,nivel_educativo_tutor,num_personas_hogar,ingreso_hogar,puntaje_focalizacion,estado_solicitud,gestor_asignado,tiempo_ciclo_dias,fecha_decision,fecha_entrega,costo_atencion,costo_beneficio,permanencia_escolar,transito_educacion_superior,ingreso_hogar_posterior,satisfaccion_servicio
SOL-00657,2025-06-05,Bolívar,Rural,Computador,Digital,Secundaria,3,1306000,58.1,Aprobada,Gestor_13,5,2025-06-10,2025-06-26,17200,1049800.0,0.0,0.0,1536000.0,3.0
SOL-00658,2026-03-16,Bolívar,Urbano,Computador,Presencial,Tecnico,4,1114000,43.8,Aprobada,Gestor_13,13,2026-03-29,2026-04-10,36700,1064600.0,0.0,0.0,1312000.0,3.0
SOL-00659,2026-03-24,  La Guajira  ,Rural,Beca,Digital,Universitario,3,1568000,31.6,Aprobada,Gestor_06,12,2026-04-05,2026-04-09,13200,2732200.0,1.0,1.0,1621000.0,4.0
SOL-00660,2025-01-16,Cesar,Urbano,Beca,Presencial,Secundaria,2,1008000,55.2,Aprobada,Gestor_09,12,2025-01-28,2025-02-04,34700,2379400.0,1.0,0.0,1174000.0,2.0
SOL-00661,2025-04-14,BOLÍVAR,Urbano,Biblioteca_digital,Presencial,Primaria,5,851000,82.1,Aprobada,Gestor_08,18,2025-05-02,2025-05-04,32700,51700.0,1.0,0.0,1010000.0,4.0
SOL-00662,2026-05-06,Norte de Santander,Urbano,Biblioteca_digital,Digital,Primaria,4,875000,85.2,Rechazada,Gestor_10,8,2026-05-14,,16600,,0.0,0.0,921000.0,
SOL-00663,2025-06-13,Cesar,Urbano,Beca,Presencial,Tecnico,8,1464000,38.4,Aprobada,Gestor_03,17,2025-06-30,2025-07-08,30900,1884300.0,1.0,,1709000.0,5.0
SOL-00664,2025-05-10,Bolívar,Urbano,Computador,Presencial,Secundaria,6,1181000,70.5,Aprobada,Gestor_06,11,2025-05-21,2025-05-29,26000,1108200.0,1.0,0.0,1357000.0,4.0
SOL-00665,2025-08-19,Atlántico,Urbano,Beca,Digital,Secundaria,7,1091000,53.5,Rechazada,Gestor_15,13,2025-09-01,,26900,,0.0,0.0,1064000.0,
SOL-00666,2025-12-18,Atlántico,Urbano,Computador,Digital,Tecnico,4,1258000,52.2,Aprobada,Gestor_13,8,2025-12-26,2026-01-08,6100,1060900.0,,1.0,1373000.0,5.0
SOL-00667,2025-12-31,BolÃ­var,Rural,Computador,Digital,Tecnico,8,1346000,55.5,Rechazada,Gestor_07,1,2026-01-01,,19500,,,0.0,1419000.0,
SOL-00668,2025-11-27,Atlántico,Urbano,Biblioteca_digital,Presencial,Tecnico,4,1468000,44.2,Rechazada,Gestor_15,4,2025-12-01,,26700,,,0.0,1517000.0,
SOL-00669,2026-03-08,Atlántico,Rural,Beca,Digital,Primaria,3,694000,68.5,Aprobada,Gestor_15,13,2026-03-21,2026-03-30,28100,2154900.0,,0.0,745000.0,3.0
SOL-00670,2025-07-07,Bol�var,Urbano,Computador,Digital,Tecnico,8,1405000,40.3,Rechazada,Gestor_06,12,2025-07-19,,17800,,,0.0,1381000.0,
SOL-00671,2025-04-02,Atlántico,Urbano,Beca,Digital,Tecnico,6,1253000,47.9,Rechazada,Gestor_03,13,2025-04-15,,20300,,1.0,1.0,1296000.0,
SOL-00672,2025-10-11,Córdoba,Urbano,Biblioteca_digital,Presencial,Secundaria,7,1009000,75.7,Aprobada,Gestor_14,13,2025-10-24,2025-10-26,25400,46600.0,0.0,,1016000.0,4.0
SOL-00673,2025-12-17,Atlántico,Urbano,Biblioteca_digital,Digital,Secundaria,2,1117000,46.5,Rechazada,Gestor_14,4,2025-12-21,,6200,,0.0,1.0,1116000.0,
SOL-00674,2025-08-20,Cesar,Urbano,Internet,Digital,Secundaria,2,977000,60.8,Aprobada,Gestor_14,5,2025-08-25,2025-08-28,16400,307100.0,1.0,1.0,1218000.0,4.0
SOL-00675,2025-09-11,magdalena,Urbano,Plan_movil,Presencial,Universitario,4,1421000,29.3,Rechazada,Gestor_13,19,2025-09-30,,30500,,1.0,1.0,1510000.0,
SOL-00676,2026-03-21,Norte de Santander,Urbano,Computador,Digital,Primaria,8,850000,71.3,Aprobada,Gestor_13,13,2026-04-03,2026-04-17,17900,937700.0,0.0,1.0,929000.0,4.0
SOL-00677,2025-04-19,Atlantico,Urbano,Computador,Presencial,Secundaria,4,1147000,59.4,Aprobada,Gestor_09,17,2025-05-06,2025-05-07,19800,684600.0,1.0,0.0,1253000.0,3.0
SOL-00678,2025-09-06,Magdalena,Rural,Plan_movil,Presencial,Primaria,5,785000,70.7,Rechazada,Gestor_04,6,2025-09-12,,33300,,,0.0,973000.0,
SOL-00679,2026-02-08,Norte de Santander,Rural,Internet,Digital,Tecnico,6,1449000,54.9,Rechazada,Gestor_02,8,2026-02-16,,19200,,1.0,0.0,1503000.0,
SOL-00680,2025-10-13,Córdoba,Urbano,Computador,Digital,Primaria,7,1155000,85.7,Aprobada,Gestor_09,8,2025-10-21,2025-11-14,13000,992300.0,1.0,0.0,1366000.0,3.0
SOL-00681,2025-12-11,Sucre,Urbano,Computador,Presencial,Primaria,4,908000,75.7,Aprobada,Gestor_03,17,2025-12-28,2026-01-09,44900,831700.0,1.0,0.0,970000.0,4.0
SOL-00682,2026-03-19,Bolivar,Urbano,Plan_movil,Presencial,Secundaria,5,1090000,58.9,Rechazada,Gestor_06,19,2026-04-07,,39900,,1.0,1.0,1178000.0,
SOL-00683,2026-01-04,Atlántico,Urbano,Computador,Digital,Universitario,8,1457000,26.1,Rechazada,Gestor_05,6,2026-01-10,,13000,,0.0,1.0,1349000.0,
SOL-00684,2025-07-23,La Guajira,Urbano,Plan_movil,Digital,Primaria,6,901000,75.7,Rechazada,Gestor_14,11,2025-08-03,,12300,,1.0,1.0,907000.0,
SOL-00685,2026-03-30,Norte de Santander,Urbano,Computador,Digital,Primaria,7,983000,89.8,Rechazada,Gestor_13,7,2026-04-06,,11100,,0.0,0.0,,
SOL-00686,2025-12-31,Cesar,Urbano,Beca,Digital,Tecnico,2,1627000,44.2,Rechazada,Gestor_15,15,2026-01-15,,12200,,0.0,,,
SOL-00687,2026-03-17,Cesar,Urbano,Plan_movil,Digital,Secundaria,5,1340000,53.3,Aprobada,Gestor_02,8,2026-03-25,2026-03-30,14200,254700.0,0.0,0.0,1576000.0,3.0
SOL-00688,2025-06-04,bolívar,Urbano,Biblioteca_digital,Presencial,Universitario,8,1716000,26.8,Rechazada,Gestor_01,13,2025-06-17,,44100,,1.0,,1713000.0,
SOL-00689,2025-11-21,Sucre,Rural,Computador,Digital,Primaria,6,876000,81.0,Aprobada,Gestor_09,10,2025-12-01,2025-12-12,26300,802600.0,0.0,0.0,1058000.0,3.0
SOL-00690,2025-12-06,Atlántico,Rural,Computador,Presencial,Secundaria,5,967000,54.3,Aprobada,Gestor_03,13,2025-12-19,2026-01-03,44400,933000.0,0.0,1.0,1074000.0,4.0
SOL-00691,2025-09-27,BolÃ­var,Urbano,Beca,Digital,Primaria,4,837000,74.7,Aprobada,Gestor_07,11,2025-10-08,2025-10-18,17800,2508900.0,0.0,0.0,875000.0,3.0
SOL-00692,2025-10-14,Magdalena,Rural,Internet,Presencial,Primaria,3,795000,78.8,Rechazada,Gestor_09,30,2025-11-13,,32900,,0.0,0.0,862000.0,
SOL-00693,2025-03-27,Magdalena,Rural,Internet,Presencial,Secundaria,2,1107000,54.9,Rechazada,Gestor_09,10,2025-04-06,,34000,,0.0,0.0,1139000.0,
SOL-00694,2025-01-13,Bolívar,Urbano,Computador,Digital,Secundaria,4,1067000,45.9,Aprobada,Gestor_12,6,2025-01-19,2025-01-30,15000,827400.0,1.0,1.0,1214000.0,4.0
SOL-00695,2025-02-24,  Atlántico  ,Urbano,Computador,Digital,Tecnico,4,1495000,36.4,Aprobada,Gestor_10,8,2025-03-04,2025-03-06,19400,1106200.0,1.0,0.0,1765000.0,5.0
SOL-00696,2025-09-14,Cesar,Urbano,Biblioteca_digital,Digital,Secundaria,8,1090000,53.1,Rechazada,Gestor_06,9,2025-09-23,,14400,,0.0,0.0,1153000.0,
SOL-00697,2026-02-09,Bolívar,Rural,Internet,Digital,Secundaria,8,1048000,58.2,Aprobada,Gestor_08,1,2026-02-10,2026-02-11,16300,370700.0,0.0,0.0,1128000.0,4.0
SOL-00698,2025-08-20,Cesar,Rural,Plan_movil,Presencial,Secundaria,6,980000,60.4,Aprobada,Gestor_09,9,2025-08-29,2025-09-01,31300,212600.0,1.0,0.0,960000.0,4.0
SOL-00699,2025-01-20,Atlántico,Urbano,Computador,Digital,Universitario,8,1565000,36.6,Aprobada,Gestor_03,6,2025-01-26,2025-02-11,10500,979900.0,1.0,0.0,1639000.0,4.0
SOL-00700,2025-06-23,MAGDALENA,Urbano,Computador,Presencial,Secundaria,5,1373000,50.2,Rechazada,Gestor_06,18,2025-07-11,,34200,,1.0,0.0,1407000.0,
SOL-00701,2025-06-26,Cesar,Urbano,Internet,Presencial,Secundaria,2,1056000,65.4,Rechazada,Gestor_05,13,2025-07-09,,18300,,0.0,0.0,1096000.0,
SOL-00702,2025-03-09,Atlántico,Urbano,Plan_movil,Presencial,Secundaria,4,1150000,57.0,Aprobada,Gestor_07,9,2025-03-18,2025-03-20,22600,259300.0,1.0,0.0,1454000.0,3.0
SOL-00703,2025-12-28,Bolívar,Urbano,Plan_movil,Digital,Secundaria,6,1466000,45.7,Aprobada,Gestor_07,10,2026-01-07,2026-01-11,16800,227900.0,1.0,1.0,1939000.0,4.0
SOL-00704,2026-03-22,Atlántico,Rural,Beca,Digital,Secundaria,2,1270000,60.1,Aprobada,Gestor_09,2,2026-03-24,2026-03-31,20200,2807300.0,0.0,0.0,1426000.0,4.0
SOL-00705,2025-02-03,  Atlántico  ,Urbano,Plan_movil,Digital,Universitario,8,1595000,40.5,Aprobada,Gestor_01,7,2025-02-10,2025-02-12,11900,258200.0,1.0,1.0,1871000.0,5.0
SOL-00706,2026-03-27,Norte de Santander,Rural,Internet,Presencial,Secundaria,8,1129000,67.1,Aprobada,Gestor_06,14,2026-04-10,2026-04-14,33900,403500.0,0.0,,1233000.0,5.0
SOL-00707,2025-01-17,Bolívar,Rural,Biblioteca_digital,Presencial,Tecnico,5,1243000,44.4,Rechazada,Gestor_05,6,2025-01-23,,43600,,1.0,0.0,,
SOL-00708,2025-07-31,Sucre,Rural,Beca,Presencial,Primaria,8,691000,84.0,Rechazada,Gestor_04,15,2025-08-15,,39200,,1.0,0.0,706000.0,
SOL-00709,2025-03-10,Bolívar,Urbano,Internet,Presencial,Secundaria,4,1102000,61.5,Rechazada,Gestor_10,28,2025-04-07,,42100,,0.0,0.0,1091000.0,
SOL-00710,2026-01-28,La Guajira,Urbano,Plan_movil,Presencial,Universitario,7,1548000,37.8,Rechazada,Gestor_12,23,2026-02-20,,28800,,1.0,1.0,1513000.0,
SOL-00711,2026-02-02,Sucre,Urbano,Biblioteca_digital,Digital,Primaria,4,802000,61.7,Rechazada,Gestor_11,6,2026-02-08,,10300,,1.0,,798000.0,
SOL-00712,2025-07-23,Cesar,Urbano,Internet,Digital,Universitario,4,1735000,20.0,Aprobada,Gestor_14,7,2025-07-30,2025-08-04,19400,382500.0,1.0,0.0,1859000.0,4.0
SOL-00713,2025-05-19,Magdalena,Urbano,Biblioteca_digital,Presencial,Secundaria,8,1014000,65.8,Aprobada,Gestor_01,17,2025-06-05,2025-06-05,37700,56700.0,0.0,0.0,1150000.0,4.0
SOL-00714,2026-01-13,Magdalena,Urbano,Biblioteca_digital,Presencial,Universitario,2,1665000,42.3,Aprobada,Gestor_04,26,2026-02-08,2026-02-09,36400,51900.0,1.0,0.0,1910000.0,4.0
SOL-00715,2026-05-10,Bolívar,Urbano,Computador,Digital,Secundaria,8,1062000,63.3,Aprobada,Gestor_10,5,2026-05-15,2026-05-23,14400,1134300.0,1.0,0.0,,3.0
SOL-00716,2025-09-09,Norte de Santander,Urbano,Internet,Digital,Secundaria,2,1092000,56.0,Aprobada,Gestor_11,10,2025-09-19,2025-09-23,11600,358100.0,1.0,0.0,1273000.0,4.0
SOL-00717,2024-12-27,CÃ³rdoba,Urbano,Plan_movil,Digital,Primaria,2,750000,68.2,Rechazada,Gestor_07,5,2025-01-01,,10600,,0.0,,775000.0,
SOL-00718,2026-05-03,Norte de Santander,Urbano,Computador,Presencial,Secundaria,2,981000,57.5,Rechazada,Gestor_04,16,2026-05-19,,30700,,1.0,0.0,1003000.0,
SOL-00719,2025-10-17,Atlántico,Rural,Computador,Presencial,Primaria,6,989000,84.7,Aprobada,Gestor_01,11,2025-10-28,2025-11-05,27800,830900.0,0.0,0.0,1151000.0,5.0
SOL-00720,2025-03-25,Sucre,Rural,Beca,Digital,Primaria,3,907000,72.3,Aprobada,Gestor_10,8,2025-04-02,2025-04-11,17000,2420200.0,,0.0,1152000.0,4.0
SOL-00721,2025-09-13,Norte de Santander,Urbano,Internet,Presencial,Primaria,8,858000,83.4,Aprobada,Gestor_01,17,2025-09-30,2025-09-30,29600,280800.0,1.0,,962000.0,3.0
SOL-00722,2025-05-08,Atl�ntico,Urbano,Computador,Digital,Secundaria,6,1299000,65.2,Aprobada,Gestor_01,7,2025-05-15,2025-05-28,19200,810200.0,1.0,0.0,1363000.0,3.0
SOL-00723,2026-05-03,Atlántico,Urbano,Biblioteca_digital,Presencial,Tecnico,4,1050000,58.7,Rechazada,Gestor_11,19,2026-05-22,,30600,,1.0,0.0,1137000.0,
SOL-00724,2025-01-14,Sucre,Urbano,Internet,Presencial,Primaria,6,941000,76.6,Aprobada,Gestor_10,7,2025-01-21,2025-01-24,14700,395800.0,1.0,0.0,1113000.0,4.0
SOL-00725,2025-09-20,Cesar,Urbano,Internet,Digital,Primaria,5,614000,74.6,Rechazada,Gestor_05,2,2025-09-22,,17500,,1.0,,652000.0,
SOL-00726,2025-10-23,Córdoba,Rural,Computador,Presencial,Secundaria,7,972000,68.8,Aprobada,Gestor_07,13,2025-11-05,2025-11-07,27800,1057500.0,0.0,,1099000.0,4.0
SOL-00727,2026-01-02,Atlántico,Urbano,Plan_movil,Digital,Primaria,2,723000,67.5,Rechazada,Gestor_09,8,2026-01-10,,10600,,0.0,0.0,686000.0,
SOL-00728,2025-06-07,Sucre,Urbano,Plan_movil,Presencial,Primaria,8,1000000,71.4,Rechazada,Gestor_08,17,2025-06-24,,33000,,0.0,0.0,945000.0,
SOL-00729,2025-11-29,Atlántico,Urbano,Computador,Digital,Primaria,5,647000,61.6,Aprobada,Gestor_02,6,2025-12-05,2025-12-17,15100,908600.0,0.0,0.0,711000.0,4.0
SOL-00730,2025-10-29,Atlántico,Urbano,Internet,Presencial,Universitario,8,1595000,20.0,Aprobada,Gestor_09,17,2025-11-15,2025-11-18,28100,445100.0,1.0,1.0,,3.0
SOL-00731,2025-03-29,Atlántico,Urbano,Internet,Presencial,Tecnico,7,1064000,60.4,Aprobada,Gestor_04,18,2025-04-16,2025-04-19,33000,310900.0,0.0,,1284000.0,4.0
SOL-00732,2025-04-26,Sucre,Urbano,Beca,Presencial,Secundaria,5,929000,65.5,Aprobada,Gestor_12,17,2025-05-13,2025-05-23,31800,2840700.0,0.0,0.0,921000.0,3.0
SOL-00733,2026-01-15,La Guajira,Urbano,Internet,Digital,Secundaria,8,1051000,49.0,Aprobada,Gestor_10,9,2026-01-24,2026-01-27,14200,354500.0,1.0,1.0,1186000.0,3.0
SOL-00734,2025-06-15,Cesar,Urbano,Beca,Digital,Secundaria,4,1230000,69.6,Rechazada,Gestor_15,14,2025-06-29,,21400,,1.0,1.0,1264000.0,
SOL-00735,2026-03-23,Bolívar,Urbano,Plan_movil,Presencial,Secundaria,2,1073000,54.4,Aprobada,Gestor_11,14,2026-04-06,2026-04-09,34500,248900.0,1.0,,1271000.0,5.0
SOL-00736,2025-01-04,Córdoba,Urbano,Plan_movil,Digital,Secundaria,5,1318000,65.1,Rechazada,Gestor_05,1,2025-01-05,,20200,,1.0,0.0,1450000.0,
SOL-00737,2026-04-25,Magdalena,Urbano,Beca,Digital,Secundaria,4,1350000,65.0,Rechazada,Gestor_12,6,2026-05-01,,22900,,1.0,0.0,1317000.0,
SOL-00738,2026-05-07,Sucre,Rural,Internet,Digital,Secundaria,2,1327000,73.3,Aprobada,Gestor_11,7,2026-05-14,2026-05-17,16500,392900.0,1.0,0.0,1659000.0,3.0
SOL-00739,2025-07-04,Magdalena,Urbano,Internet,Digital,Primaria,3,867000,70.7,Aprobada,Gestor_05,7,2025-07-11,2025-07-13,17000,319800.0,0.0,0.0,900000.0,4.0
SOL-00740,2025-10-31,Bolívar,Urbano,Internet,Digital,Secundaria,4,1157000,54.1,Aprobada,Gestor_04,5,2025-11-05,2025-11-07,17300,404900.0,1.0,0.0,,4.0
SOL-00741,2025-04-08,Magdalena,Urbano,Computador,Digital,Tecnico,6,1516000,23.5,Rechazada,Gestor_13,9,2025-04-17,,20400,,0.0,1.0,1652000.0,
SOL-00742,2026-01-28,Bolívar,Urbano,Computador,Presencial,Secundaria,8,1041000,59.0,Aprobada,Gestor_06,12,2026-02-09,2026-02-20,20500,769700.0,1.0,1.0,1009000.0,5.0
SOL-00743,2025-09-03,Sucre,Urbano,Computador,Presencial,Tecnico,2,1359000,50.8,Aprobada,Gestor_01,16,2025-09-19,2025-10-06,25000,940400.0,1.0,0.0,1410000.0,3.0
SOL-00744,2025-07-31,Magdalena,Urbano,Biblioteca_digital,Digital,Universitario,5,1388000,36.9,Aprobada,Gestor_02,6,2025-08-06,2025-08-06,11400,47200.0,1.0,,1687000.0,5.0
SOL-00745,2025-04-02,Bolívar,Rural,Beca,Presencial,Primaria,7,509000,85.0,Aprobada,Gestor_04,14,2025-04-16,2025-04-21,28000,2359800.0,1.0,0.0,585000.0,4.0
SOL-00746,2026-01-02,Córdoba,Urbano,Plan_movil,Presencial,Secundaria,5,1183000,62.3,Rechazada,Gestor_04,16,2026-01-18,,40900,,1.0,0.0,1237000.0,
SOL-00747,2025-03-12,Magdalena,Urbano,Biblioteca_digital,Digital,Secundaria,6,1014000,64.0,Aprobada,Gestor_08,6,2025-03-18,2025-03-19,11100,47600.0,1.0,1.0,912000.0,4.0
SOL-00748,2025-03-19,Cesar,Urbano,Internet,Presencial,Universitario,8,1420000,30.5,Aprobada,Gestor_09,15,2025-04-03,2025-04-06,35300,372700.0,1.0,0.0,1588000.0,5.0
SOL-00749,2026-04-06,Córdoba,Rural,Internet,Digital,Universitario,6,1408000,35.7,Aprobada,Gestor_12,15,2026-04-21,2026-04-25,7500,406800.0,,0.0,1511000.0,3.0
SOL-00750,2025-09-21,  La Guajira  ,Urbano,Biblioteca_digital,Digital,Secundaria,5,1362000,52.5,Aprobada,Gestor_04,3,2025-09-24,2025-09-25,23500,50900.0,1.0,1.0,1390000.0,3.0
SOL-00751,2025-11-11,Atlántico,Urbano,Computador,Digital,Primaria,8,987000,63.7,Aprobada,Gestor_06,9,2025-11-20,2025-11-28,10500,917600.0,1.0,1.0,1180000.0,5.0
SOL-00752,2025-12-17,Norte de Santander�,Urbano,Computador,Presencial,Tecnico,7,1141000,38.4,Aprobada,Gestor_04,8,2025-12-25,2026-01-06,13300,1071800.0,1.0,1.0,1298000.0,4.0
SOL-00753,2026-04-01,La Guajira,Urbano,Beca,Presencial,Primaria,2,662000,76.7,Aprobada,Gestor_04,17,2026-04-18,2026-04-27,31800,2720800.0,1.0,0.0,699000.0,4.0
SOL-00754,2025-08-14,Bolívar,Urbano,Computador,Digital,Tecnico,8,1349000,34.6,Rechazada,Gestor_12,9,2025-08-23,,21900,,,0.0,1317000.0,
SOL-00755,2025-07-25,Atlántico,Urbano,Plan_movil,Presencial,Universitario,4,1672000,24.9,Aprobada,Gestor_11,15,2025-08-09,2025-08-13,24900,210000.0,0.0,1.0,1912000.0,4.0
SOL-00756,2025-04-23,Sucre,Urbano,Computador,Presencial,Secundaria,8,1000000,55.2,Rechazada,Gestor_12,27,2025-05-20,,35900,,0.0,0.0,,
SOL-00757,2025-10-25,La Guajira,Urbano,Internet,Digital,Secundaria,6,1026000,66.3,Aprobada,Gestor_09,2,2025-10-27,2025-10-30,15700,350000.0,0.0,0.0,1233000.0,4.0
SOL-00758,2025-03-13,Cesar,Urbano,Beca,Presencial,Secundaria,6,1075000,65.3,Aprobada,Gestor_14,22,2025-04-04,2025-04-13,28100,2355300.0,1.0,1.0,1271000.0,5.0
SOL-00759,2024-12-26,Córdoba,Urbano,Computador,Digital,Secundaria,6,1107000,60.6,Aprobada,Gestor_04,6,2025-01-01,2025-01-05,17500,749700.0,,1.0,1252000.0,4.0
SOL-00760,2026-05-11,Sucre,Rural,Internet,Digital,Secundaria,7,709000,63.6,Rechazada,Gestor_13,10,2026-05-21,,11600,,,,688000.0,
SOL-00761,2025-04-18,Atlántico,Urbano,Computador,Presencial,Tecnico,8,1340000,48.8,Rechazada,Gestor_06,14,2025-05-02,,33000,,0.0,0.0,1432000.0,
SOL-00762,2025-04-10,Bolívar,Urbano,Internet,Presencial,Universitario,8,1327000,27.1,Aprobada,Gestor_14,16,2025-04-26,2025-04-27,24500,391200.0,,0.0,1386000.0,5.0
SOL-00763,2025-06-24,Bolívar,Urbano,Biblioteca_digital,Presencial,Universitario,3,1553000,25.7,Aprobada,Gestor_13,12,2025-07-06,2025-07-08,33800,52500.0,1.0,0.0,1775000.0,4.0
SOL-00764,2026-05-18,Sucre,Urbano,Internet,Presencial,Primaria,7,701000,87.3,Aprobada,Gestor_09,5,2026-05-23,2026-05-28,32300,391400.0,,1.0,784000.0,3.0
SOL-00765,2025-11-25,Atlántico,Rural,Computador,Digital,Tecnico,2,1288000,25.1,Rechazada,Gestor_03,6,2025-12-01,,15700,,1.0,0.0,1425000.0,
SOL-00766,2025-12-19,Cesar,Urbano,Biblioteca_digital,Presencial,Tecnico,2,1492000,39.1,Aprobada,Gestor_07,15,2026-01-03,2026-01-03,31600,63300.0,0.0,0.0,1789000.0,4.0
SOL-00767,2026-05-09,Sucre,Urbano,Beca,Presencial,Secundaria,2,931000,58.4,Aprobada,Gestor_07,19,2026-05-28,2026-06-05,38400,2395900.0,0.0,0.0,1105000.0,4.0
SOL-00768,2025-04-21,Córdoba,Urbano,Internet,Digital,Primaria,2,745000,79.5,Aprobada,Gestor_01,10,2025-05-01,2025-05-02,18700,337700.0,0.0,0.0,877000.0,4.0
SOL-00769,2026-01-12,Bolívar,Urbano,Beca,Digital,Secundaria,2,1167000,69.1,Aprobada,Gestor_11,13,2026-01-25,2026-02-01,13100,2189400.0,1.0,0.0,1313000.0,5.0
SOL-00770,2026-01-01,  Córdoba  ,Urbano,Computador,Presencial,Universitario,5,1398000,44.9,Aprobada,Gestor_02,17,2026-01-18,2026-02-12,27600,831700.0,1.0,0.0,1781000.0,4.0
SOL-00771,2026-03-28,Atlántico,Urbano,Biblioteca_digital,Digital,Secundaria,6,980000,59.3,Aprobada,Gestor_05,1,2026-03-29,2026-03-29,13400,57100.0,1.0,1.0,1163000.0,4.0
SOL-00772,2026-03-08,Córdoba,Urbano,Computador,Presencial,Tecnico,7,1291000,44.8,Aprobada,Gestor_08,12,2026-03-20,2026-03-28,44100,1173400.0,,0.0,1637000.0,5.0
SOL-00773,2026-03-21,Atlántico,Rural,Internet,Digital,Secundaria,5,1154000,62.9,Aprobada,Gestor_06,7,2026-03-28,2026-03-30,19900,393900.0,1.0,0.0,1419000.0,4.0
SOL-00774,2025-07-08,Magdalena,Urbano,Computador,Digital,Tecnico,7,1572000,40.8,Rechazada,Gestor_14,7,2025-07-15,,15400,,1.0,,1580000.0,
SOL-00775,2025-08-12,Sucre,Rural,Internet,Digital,Primaria,3,767000,65.5,Rechazada,Gestor_14,7,2025-08-19,,11700,,0.0,0.0,762000.0,
SOL-00776,2025-04-04,Atlántico,Rural,Biblioteca_digital,Digital,Secundaria,8,967000,59.2,Aprobada,Gestor_13,3,2025-04-07,2025-04-09,20900,47200.0,0.0,1.0,1139000.0,5.0
SOL-00777,2026-01-10,Bolívar,Rural,Plan_movil,Presencial,Secundaria,4,1013000,66.0,Rechazada,Gestor_13,17,2026-01-27,,30500,,0.0,1.0,953000.0,
SOL-00778,2026-02-24,Sucre,Urbano,Plan_movil,Digital,Primaria,6,896000,73.1,Aprobada,Gestor_07,5,2026-03-01,2026-03-05,11900,253300.0,,1.0,,4.0
SOL-00779,2024-12-29,Sucre,Urbano,Internet,Digital,Tecnico,3,1195000,48.3,Aprobada,Gestor_15,6,2025-01-04,2025-01-09,20900,332600.0,1.0,0.0,1281000.0,4.0
SOL-00780,2026-01-06,La Guajira,Rural,Biblioteca_digital,Presencial,Primaria,5,1043000,60.0,Rechazada,Gestor_15,4,2026-01-10,,50500,,1.0,0.0,,
SOL-00781,2025-09-05,La Guajira,Urbano,Computador,Presencial,Secundaria,4,952000,60.1,Rechazada,Gestor_03,11,2025-09-16,,21100,,,1.0,822000.0,
SOL-00782,2026-04-24,Cesar,Urbano,Internet,Digital,Secundaria,8,824000,56.8,Rechazada,Gestor_06,3,2026-04-27,,18600,,1.0,0.0,1004000.0,
SOL-00783,2026-05-16,Bolívar,Rural,Computador,Presencial,Secundaria,3,1231000,49.8,Aprobada,Gestor_09,20,2026-06-05,2026-06-05,24200,889800.0,,,1474000.0,4.0
SOL-00784,2025-12-04,Bolívar,Rural,Computador,Digital,Primaria,8,915000,80.3,Aprobada,Gestor_03,4,2025-12-08,2025-12-22,13100,803700.0,0.0,,,4.0
SOL-00785,2025-03-27,Atlántico,Urbano,Beca,Digital,Primaria,8,918000,89.8,Aprobada,Gestor_14,13,2025-04-09,2025-04-17,14900,2632300.0,0.0,0.0,1054000.0,5.0
SOL-00786,2026-03-18,Córdoba,Urbano,Internet,Digital,Universitario,7,1224000,37.9,Aprobada,Gestor_13,12,2026-03-30,2026-04-04,15900,333600.0,1.0,0.0,1521000.0,3.0
SOL-00787,2025-11-02,Cesar,Urbano,Biblioteca_digital,Presencial,Secundaria,4,940000,68.4,Aprobada,Gestor_13,26,2025-11-28,2025-11-29,37000,58400.0,1.0,0.0,1113000.0,3.0
SOL-00788,2025-09-05,Magdalena,Rural,Computador,Presencial,Tecnico,7,1258000,50.7,Aprobada,Gestor_13,23,2025-09-28,2025-09-28,39900,994100.0,,1.0,,3.0
SOL-00789,2025-10-26,Magdalena,Rural,Plan_movil,Presencial,Universitario,8,1802000,35.2,Rechazada,Gestor_06,23,2025-11-18,,34000,,0.0,0.0,1947000.0,
SOL-00790,2026-03-08,Norte de Santander,Urbano,Internet,Digital,Primaria,3,913000,60.6,Aprobada,Gestor_07,9,2026-03-17,2026-03-19,15600,352000.0,0.0,0.0,1147000.0,4.0
SOL-00791,2026-01-29,Atlántico,Urbano,Plan_movil,Digital,Secundaria,8,894000,59.0,Aprobada,Gestor_05,6,2026-02-04,2026-02-08,11700,290700.0,1.0,0.0,957000.0,4.0
SOL-00792,2025-09-25,Cesar,Rural,Biblioteca_digital,Digital,Secundaria,5,1110000,64.1,Aprobada,Gestor_10,10,2025-10-05,2025-10-05,18400,48200.0,,1.0,1415000.0,4.0
SOL-00793,2025-07-11,Magdalena,Urbano,Computador,Digital,Universitario,8,1741000,34.3,Aprobada,Gestor_13,8,2025-07-19,2025-08-03,23200,854200.0,1.0,0.0,1948000.0,5.0
SOL-00794,2024-12-30,Cesar,Urbano,Beca,Digital,Universitario,7,1673000,40.2,Aprobada,Gestor_08,15,2025-01-14,2025-01-23,14200,1795200.0,1.0,0.0,1775000.0,3.0
SOL-00795,2025-01-11,Atlántico,Rural,Beca,Presencial,Secundaria,4,1224000,51.7,Aprobada,Gestor_08,19,2025-01-30,2025-02-05,37800,2357700.0,1.0,0.0,1436000.0,4.0
